SALE_DT,LOCAL_SHOP_CD,SALES_AMT,Holiday,Holiday Name
2025-05-28,HE1,3026.54,,
2025-05-28,M02,14652,,
2025-05-28,M05,11352,,
2025-05-28,M07,24958,,
2025-05-28,M08,9985,,
2025-05-28,M09,7878,,
2025-05-28,M10,35162,,
2025-05-28,M11,25506,,
2025-05-28,M12,935,,
2025-05-28,M13,3869,,
2025-05-28,M14,24544,,
2025-05-28,M15,7359,,
2025-05-28,M16,6791,,
2025-05-28,M17,14472,,
2025-05-28,M18,41327,,
2025-05-28,M19,3480,,
2025-05-28,M20,2979,,
2025-05-28,M21,9579,,
2025-05-28,M22,11529,,
2025-05-28,MC1,62972.808,,
2025-05-28,MC2,17811.648,,
2025-05-28,MC3,29157.284,,
2025-05-28,MC4,10597.087,,
2025-05-29,HE1,3773.37,,
2025-05-29,HE2,9519.25,,
2025-05-29,M02,13855,,
2025-05-29,M05,11886,,
2025-05-29,M07,50188,,
2025-05-29,M08,9993.5,,
2025-05-29,M09,12238,,
2025-05-29,M10,35058,,
2025-05-29,M11,26685,,
2025-05-29,M12,279,,
2025-05-29,M13,4235,,
2025-05-29,M14,31385,,
2025-05-29,M15,6265,,
2025-05-29,M16,4924,,
2025-05-29,M17,11818,,
2025-05-29,M18,42388,,
2025-05-29,M19,3743,,
2025-05-29,M20,6218,,
2025-05-29,M21,16514,,
2025-05-29,M22,8176,,
2025-05-29,MC1,39823.297,,
2025-05-29,MC2,17660.196,,
2025-05-29,MC3,13491.261,,
2025-05-29,MC4,10637.862,,
2025-05-30,HE1,3534.1,,
2025-05-30,HE2,6339.3,,
2025-05-30,M02,9607,,
2025-05-30,M05,16896,,
2025-05-30,M07,28002,,
2025-05-30,M08,9483,,
2025-05-30,M09,13803,,
2025-05-30,M10,28885.5,,
2025-05-30,M11,28848,,
2025-05-30,M12,2111,,
2025-05-30,M13,9238,,
2025-05-30,M14,34533,,
2025-05-30,M15,5757,,
2025-05-30,M16,8965,,
2025-05-30,M17,10974,,
2025-05-30,M18,40517,,
2025-05-30,M19,269,,
2025-05-30,M20,4784,,
2025-05-30,M21,7774,,
2025-05-30,M22,5417,,
2025-05-30,MC1,49706.796,,
2025-05-30,MC2,20431.071,,
2025-05-30,MC3,24279.607,,
2025-05-30,MC4,11474.759,,
2025-05-31,M02,16663,o,Tuen Ng Festival
2025-05-31,M05,23092,o,Tuen Ng Festival
2025-05-31,M07,45742,o,Tuen Ng Festival
2025-05-31,M08,14914,o,Tuen Ng Festival
2025-05-31,M09,14034,o,Tuen Ng Festival
2025-05-31,M10,59568,o,Tuen Ng Festival
2025-05-31,M11,25778,o,Tuen Ng Festival
2025-05-31,M12,4712,o,Tuen Ng Festival
2025-05-31,M13,6799,o,Tuen Ng Festival
2025-05-31,M14,32802,o,Tuen Ng Festival
2025-05-31,M15,11796,o,Tuen Ng Festival
2025-05-31,M16,17218,o,Tuen Ng Festival
2025-05-31,M17,17246,o,Tuen Ng Festival
2025-05-31,M18,54483,o,Tuen Ng Festival
2025-05-31,M19,1928,o,Tuen Ng Festival
2025-05-31,M20,9993,o,Tuen Ng Festival
2025-05-31,M21,22853,o,Tuen Ng Festival
2025-05-31,M22,15457,o,Tuen Ng Festival
2025-05-31,MC1,82918.447,o,Tuen Ng Festival
2025-05-31,MC2,22056.31,o,Tuen Ng Festival
2025-05-31,MC3,39232.526,o,Tuen Ng Festival
2025-05-31,MC4,16309.711,o,Tuen Ng Festival
2025-06-01,M02,16974,,
2025-06-01,M05,27907,,
2025-06-01,M07,73357,,
2025-06-01,M08,16508.5,,
2025-06-01,M09,12068.5,,
2025-06-01,M10,57972,,
2025-06-01,M11,62120.5,,
2025-06-01,M12,3647,,
2025-06-01,M13,10565,,
2025-06-01,M14,44462.5,,
2025-06-01,M15,11894,,
2025-06-01,M16,15369,,
2025-06-01,M17,34338,,
2025-06-01,M18,71986,,
2025-06-01,M19,1650,,
2025-06-01,M20,6471.5,,
2025-06-01,M21,19047,,
2025-06-01,M22,18380,,
2025-06-01,MC2,39910.68,,
2025-06-01,MC3,51254.364,,
2025-06-01,MC4,24675.244,,
2025-06-02,HE1,3183.13,,
2025-06-02,HE2,19149.7,,
2025-06-02,M02,8658,,
2025-06-02,M05,14917,,
2025-06-02,M07,28030,,
2025-06-02,M08,17438,,
2025-06-02,M09,11134,,
2025-06-02,M10,58063,,
2025-06-02,M11,25013,,
2025-06-02,M13,6107.5,,
2025-06-02,M14,35590,,
2025-06-02,M15,6756,,
2025-06-02,M16,12893,,
2025-06-02,M17,13180,,
2025-06-02,M18,46937,,
2025-06-02,M19,3870.5,,
2025-06-02,M20,8361,,
2025-06-02,M21,15025,,
2025-06-02,M22,14206,,
2025-06-02,MC2,20306.794,,
2025-06-02,MC3,31770.875,,
2025-06-02,MC4,12099.999,,
2025-06-03,HE1,979.78,,
2025-06-03,M02,3023,,
2025-06-03,M05,11242,,
2025-06-03,M07,39028,,
2025-06-03,M08,6707,,
2025-06-03,M09,12667,,
2025-06-03,M10,32405,,
2025-06-03,M11,18280,,
2025-06-03,M12,1452,,
2025-06-03,M13,11493,,
2025-06-03,M14,22398,,
2025-06-03,M15,5702,,
2025-06-03,M16,11479,,
2025-06-03,M17,8664,,
2025-06-03,M18,35898,,
2025-06-03,M19,3452,,
2025-06-03,M20,1060,,
2025-06-03,M21,11680,,
2025-06-03,M22,6070,,
2025-06-03,MC1,41667.959,,
2025-06-03,MC2,7625.243,,
2025-06-03,MC3,26590.297,,
2025-06-03,MC4,17808.74,,
2025-06-04,HE1,6184.69,,
2025-06-04,M02,4840,,
2025-06-04,M05,17838,,
2025-06-04,M07,22083,,
2025-06-04,M08,4469,,
2025-06-04,M09,11319,,
2025-06-04,M10,24529,,
2025-06-04,M11,28611,,
2025-06-04,M12,1176,,
2025-06-04,M13,10575,,
2025-06-04,M14,17293,,
2025-06-04,M15,9199,,
2025-06-04,M16,8719,,
2025-06-04,M17,13892,,
2025-06-04,M18,31071,,
2025-06-04,M19,514.5,,
2025-06-04,M20,5050,,
2025-06-04,M21,13356,,
2025-06-04,M22,13878.5,,
2025-06-04,MC1,42487.374,,
2025-06-04,MC2,21648.545,,
2025-06-04,MC3,27533.98,,
2025-06-04,MC4,8560.194,,
2025-06-05,HE1,3420.71,,
2025-06-05,HE2,18981,,
2025-06-05,M02,9944,,
2025-06-05,M05,17832,,
2025-06-05,M07,17989,,
2025-06-05,M08,14207,,
2025-06-05,M09,8976,,
2025-06-05,M10,35763,,
2025-06-05,M11,14855,,
2025-06-05,M12,598,,
2025-06-05,M13,7726,,
2025-06-05,M14,26411,,
2025-06-05,M15,16750,,
2025-06-05,M16,4733,,
2025-06-05,M17,15229,,
2025-06-05,M18,38606,,
2025-06-05,M19,3978,,
2025-06-05,M20,59,,
2025-06-05,M21,16791,,
2025-06-05,M22,10402,,
2025-06-05,MC1,46018.447,,
2025-06-05,MC2,23798.059,,
2025-06-05,MC3,33233.499,,
2025-06-05,MC4,10205.824,,
2025-06-06,HE1,2554.66,,
2025-06-06,HE2,4246.3,,
2025-06-06,M02,11293,,
2025-06-06,M05,23120.5,,
2025-06-06,M07,42468,,
2025-06-06,M08,7797,,
2025-06-06,M09,26228,,
2025-06-06,M10,38165,,
2025-06-06,M11,25100,,
2025-06-06,M13,6792,,
2025-06-06,M14,20921,,
2025-06-06,M15,10223,,
2025-06-06,M16,12047.5,,
2025-06-06,M17,17063.5,,
2025-06-06,M18,49015,,
2025-06-06,M19,2734,,
2025-06-06,M20,7101,,
2025-06-06,M21,16511,,
2025-06-06,M22,9682,,
2025-06-06,MC1,63836.895,,
2025-06-06,MC2,16045.633,,
2025-06-06,MC3,38748.057,,
2025-06-06,MC4,9914.565,,
2025-06-07,M02,19020,,
2025-06-07,M05,34826,,
2025-06-07,M07,36072,,
2025-06-07,M08,15089,,
2025-06-07,M09,11520,,
2025-06-07,M10,55752,,
2025-06-07,M11,48150,,
2025-06-07,M12,1435,,
2025-06-07,M13,13041,,
2025-06-07,M14,28619,,
2025-06-07,M15,12932,,
2025-06-07,M16,14493,,
2025-06-07,M17,23247,,
2025-06-07,M18,49719,,
2025-06-07,M19,6654,,
2025-06-07,M20,18792,,
2025-06-07,M21,25896.5,,
2025-06-07,M22,34979,,
2025-06-07,MC1,87732.042,,
2025-06-07,MC2,17411.652,,
2025-06-07,MC3,38661.169,,
2025-06-07,MC4,16317.089,,
2025-06-08,M02,13985,,
2025-06-08,M05,27824,,
2025-06-08,M07,48600,,
2025-06-08,M08,8254,,
2025-06-08,M09,21346,,
2025-06-08,M10,53505,,
2025-06-08,M11,45564,,
2025-06-08,M12,728,,
2025-06-08,M13,11393,,
2025-06-08,M14,39108,,
2025-06-08,M15,10079,,
2025-06-08,M16,18792,,
2025-06-08,M17,10362,,
2025-06-08,M18,79708.5,,
2025-06-08,M19,4431,,
2025-06-08,M20,8407,,
2025-06-08,M21,38801,,
2025-06-08,M22,16389,,
2025-06-08,MC1,69104.855,,
2025-06-08,MC2,28749.513,,
2025-06-08,MC3,63796.116,,
2025-06-08,MC4,16271.846,,
2025-06-09,HE1,7080.14,,
2025-06-09,HE2,7528.6,,
2025-06-09,M02,13895,,
2025-06-09,M05,17770,,
2025-06-09,M07,25463,,
2025-06-09,M08,13825,,
2025-06-09,M09,19583,,
2025-06-09,M10,42561,,
2025-06-09,M11,29742,,
2025-06-09,M12,857,,
2025-06-09,M13,7955,,
2025-06-09,M14,39385,,
2025-06-09,M15,10197,,
2025-06-09,M16,3206,,
2025-06-09,M17,23888,,
2025-06-09,M18,53249,,
2025-06-09,M19,1000,,
2025-06-09,M20,4473,,
2025-06-09,M21,20358,,
2025-06-09,M22,23727,,
2025-06-09,MC1,56868.932,,
2025-06-09,MC2,21236.895,,
2025-06-09,MC3,33264.084,,
2025-06-09,MC4,10644.66,,
2025-06-10,HE1,3339.02,,
2025-06-10,HE2,13359.75,,
2025-06-10,M02,10061,,
2025-06-10,M05,14865,,
2025-06-10,M07,16925,,
2025-06-10,M08,9299,,
2025-06-10,M09,17283,,
2025-06-10,M10,53878,,
2025-06-10,M11,28375,,
2025-06-10,M12,998,,
2025-06-10,M13,7278,,
2025-06-10,M14,29218,,
2025-06-10,M15,6941,,
2025-06-10,M16,13546.5,,
2025-06-10,M17,13071,,
2025-06-10,M18,45279,,
2025-06-10,M19,2543,,
2025-06-10,M20,1608,,
2025-06-10,M21,9036,,
2025-06-10,M22,8939,,
2025-06-10,MC1,38733.976,,
2025-06-10,MC2,12891.264,,
2025-06-10,MC3,28855.342,,
2025-06-10,MC4,13896.696,,
2025-06-11,HE1,4440.39,,
2025-06-11,HE2,17324.8,,
2025-06-11,M02,5748,,
2025-06-11,M05,24609,,
2025-06-11,M07,14755,,
2025-06-11,M08,4746,,
2025-06-11,M09,12638,,
2025-06-11,M10,28388,,
2025-06-11,M11,33156,,
2025-06-11,M12,1468,,
2025-06-11,M13,3858,,
2025-06-11,M14,19662,,
2025-06-11,M15,8250,,
2025-06-11,M16,11429,,
2025-06-11,M17,11483,,
2025-06-11,M18,38852,,
2025-06-11,M19,1186,,
2025-06-11,M20,8563,,
2025-06-11,M21,18607,,
2025-06-11,M22,20654,,
2025-06-11,MC1,42440.774,,
2025-06-11,MC2,17207.767,,
2025-06-11,MC3,40006.796,,
2025-06-11,MC4,11796.312,,
2025-06-12,HE1,5185.64,,
2025-06-12,HE2,14698.3,,
2025-06-12,M02,9296,,
2025-06-12,M05,27765,,
2025-06-12,M07,34749,,
2025-06-12,M08,10148,,
2025-06-12,M09,27546,,
2025-06-12,M10,53510,,
2025-06-12,M11,32285,,
2025-06-12,M12,987,,
2025-06-12,M13,3773,,
2025-06-12,M14,27235,,
2025-06-12,M15,15412,,
2025-06-12,M16,8917,,
2025-06-12,M17,13553,,
2025-06-12,M18,58145,,
2025-06-12,M19,11022,,
2025-06-12,M20,3362,,
2025-06-12,M21,9620,,
2025-06-12,M22,9522,,
2025-06-12,MC1,68399.996,,
2025-06-12,MC2,15576.698,,
2025-06-12,MC3,32693.691,,
2025-06-12,MC4,12353.397,,
2025-06-13,HE1,1915.94,,
2025-06-13,HE2,25846.8,,
2025-06-13,M02,9173,,
2025-06-13,M05,17455,,
2025-06-13,M07,28499,,
2025-06-13,M08,11630,,
2025-06-13,M09,14335,,
2025-06-13,M10,28763.5,,
2025-06-13,M11,32431.5,,
2025-06-13,M13,4820,,
2025-06-13,M14,19782,,
2025-06-13,M15,17256,,
2025-06-13,M16,7486,,
2025-06-13,M17,16829,,
2025-06-13,M18,53446,,
2025-06-13,M19,1417,,
2025-06-13,M20,4596,,
2025-06-13,M21,19821,,
2025-06-13,M22,10921,,
2025-06-13,MC1,51523.297,,
2025-06-13,MC2,20332.039,,
2025-06-13,MC3,28847.086,,
2025-06-13,MC4,11973.786,,
2025-06-14,M02,13450,,
2025-06-14,M05,25363,,
2025-06-14,M07,48366,,
2025-06-14,M08,9210,,
2025-06-14,M09,15941,,
2025-06-14,M10,56090,,
2025-06-14,M11,53781,,
2025-06-14,M12,658,,
2025-06-14,M13,9894,,
2025-06-14,M14,46212,,
2025-06-14,M15,10214,,
2025-06-14,M16,10214,,
2025-06-14,M17,16083,,
2025-06-14,M18,44932,,
2025-06-14,M19,4652,,
2025-06-14,M20,5375,,
2025-06-14,M21,17662,,
2025-06-14,M22,20676.5,,
2025-06-14,MC1,59852.424,,
2025-06-14,MC2,21906.794,,
2025-06-14,MC3,41726.214,,
2025-06-14,MC4,7810.68,,
2025-06-15,M02,15902,,
2025-06-15,M05,29119,,
2025-06-15,M07,56879,,
2025-06-15,M08,11334,,
2025-06-15,M09,18804,,
2025-06-15,M10,39591,,
2025-06-15,M11,38536,,
2025-06-15,M12,2522,,
2025-06-15,M13,9769,,
2025-06-15,M14,45054,,
2025-06-15,M15,13010,,
2025-06-15,M16,24369,,
2025-06-15,M17,27718.5,,
2025-06-15,M18,51061,,
2025-06-15,M19,6520,,
2025-06-15,M20,10808,,
2025-06-15,M21,18392,,
2025-06-15,M22,19233,,
2025-06-15,MC1,58359.217,,
2025-06-15,MC2,25145.629,,
2025-06-15,MC3,26739.806,,
2025-06-15,MC4,15898.057,,
2025-06-16,HE1,2811.34,,
2025-06-16,HE2,52078.2,,
2025-06-16,M02,13053,,
2025-06-16,M05,15950,,
2025-06-16,M07,28077,,
2025-06-16,M08,8400,,
2025-06-16,M09,9064,,
2025-06-16,M10,37747.5,,
2025-06-16,M11,35538,,
2025-06-16,M13,7797,,
2025-06-16,M14,21475,,
2025-06-16,M15,11048,,
2025-06-16,M16,10405,,
2025-06-16,M17,5637.5,,
2025-06-16,M18,41446,,
2025-06-16,M19,2357,,
2025-06-16,M20,1276,,
2025-06-16,M21,12798,,
2025-06-16,M22,17440,,
2025-06-16,MC1,72177.666,,
2025-06-16,MC2,9563.106,,
2025-06-16,MC3,36142.718,,
2025-06-16,MC4,12431.067,,
2025-06-17,HE1,4222.97,,
2025-06-17,HE2,20755.05,,
2025-06-17,M02,8844,,
2025-06-17,M05,12124,,
2025-06-17,M07,35085,,
2025-06-17,M08,16193,,
2025-06-17,M09,7061,,
2025-06-17,M10,33579.5,,
2025-06-17,M11,15337,,
2025-06-17,M12,259,,
2025-06-17,M13,6280,,
2025-06-17,M14,27869,,
2025-06-17,M15,8597,,
2025-06-17,M16,7278,,
2025-06-17,M17,14904,,
2025-06-17,M18,42323.5,,
2025-06-17,M19,1575,,
2025-06-17,M20,3536,,
2025-06-17,M21,12438,,
2025-06-17,M22,5428,,
2025-06-17,MC1,55496.111,,
2025-06-17,MC2,13481.554,,
2025-06-17,MC3,35194.176,,
2025-06-17,MC4,11550.483,,
2025-06-18,HE2,15442.65,,
2025-06-18,M02,7480,,
2025-06-18,M05,24955,,
2025-06-18,M07,35617,,
2025-06-18,M08,16302,,
2025-06-18,M09,10193,,
2025-06-18,M10,41664,,
2025-06-18,M11,32184,,
2025-06-18,M12,299,,
2025-06-18,M13,8512,,
2025-06-18,M14,22125.5,,
2025-06-18,M15,6246,,
2025-06-18,M16,13209,,
2025-06-18,M17,15603,,
2025-06-18,M18,52232.5,,
2025-06-18,M19,259.5,,
2025-06-18,M20,13241,,
2025-06-18,M21,12803,,
2025-06-18,M22,9115,,
2025-06-18,MC1,49467.962,,
2025-06-18,MC2,17972.815,,
2025-06-18,MC3,24499.028,,
2025-06-18,MC4,11424.273,,
2025-06-19,HE1,7565.12,,
2025-06-19,HE2,22581.2,,
2025-06-19,M01,31283.5,,
2025-06-19,M02,13169,,
2025-06-19,M05,23406.5,,
2025-06-19,M07,33278,,
2025-06-19,M08,7289,,
2025-06-19,M09,8152,,
2025-06-19,M10,36981,,
2025-06-19,M11,17110,,
2025-06-19,M12,159.5,,
2025-06-19,M13,4924,,
2025-06-19,M14,31636,,
2025-06-19,M15,16929,,
2025-06-19,M16,12708,,
2025-06-19,M17,18215,,
2025-06-19,M18,37647,,
2025-06-19,M19,2137,,
2025-06-19,M20,4676,,
2025-06-19,M21,11428,,
2025-06-19,M22,7222,,
2025-06-19,MC1,49142.712,,
2025-06-19,MC2,17152.911,,
2025-06-19,MC3,32888.832,,
2025-06-19,MC4,14643.304,,
2025-06-20,HE1,4324.09,,
2025-06-20,HE2,16798.75,,
2025-06-20,M01,44849,,
2025-06-20,M02,9689,,
2025-06-20,M05,22902,,
2025-06-20,M07,35424,,
2025-06-20,M08,4497,,
2025-06-20,M09,10596,,
2025-06-20,M10,48787,,
2025-06-20,M11,29041,,
2025-06-20,M12,1913.5,,
2025-06-20,M13,4124,,
2025-06-20,M14,28245,,
2025-06-20,M15,11388,,
2025-06-20,M16,8307,,
2025-06-20,M17,20043,,
2025-06-20,M18,36174,,
2025-06-20,M19,2400,,
2025-06-20,M20,1436,,
2025-06-20,M21,10725,,
2025-06-20,M22,13370,,
2025-06-20,MC1,67695.141,,
2025-06-20,MC2,10020.875,,
2025-06-20,MC3,31495.141,,
2025-06-20,MC4,15947.572,,
2025-06-21,M01,53472,,
2025-06-21,M02,17488,,
2025-06-21,M05,43977,,
2025-06-21,M07,33179,,
2025-06-21,M08,9444,,
2025-06-21,M09,18919,,
2025-06-21,M10,73555,,
2025-06-21,M11,35149,,
2025-06-21,M12,3319,,
2025-06-21,M13,5881,,
2025-06-21,M14,45563,,
2025-06-21,M15,12152,,
2025-06-21,M16,22708,,
2025-06-21,M17,17301,,
2025-06-21,M18,57273,,
2025-06-21,M19,5336,,
2025-06-21,M20,2922,,
2025-06-21,M21,25294,,
2025-06-21,M22,16339,,
2025-06-21,MC1,73776.695,,
2025-06-21,MC2,31499.028,,
2025-06-21,MC3,59096.118,,
2025-06-21,MC4,17542.722,,
2025-06-22,M01,70381,,
2025-06-22,M02,21489,,
2025-06-22,M05,29042,,
2025-06-22,M07,50818,,
2025-06-22,M08,7870.5,,
2025-06-22,M09,14759,,
2025-06-22,M10,54636,,
2025-06-22,M11,31789,,
2025-06-22,M12,3023,,
2025-06-22,M13,10434,,
2025-06-22,M14,39733,,
2025-06-22,M15,7934,,
2025-06-22,M16,21749,,
2025-06-22,M17,21102,,
2025-06-22,M18,55238,,
2025-06-22,M19,6817,,
2025-06-22,M20,17813,,
2025-06-22,M21,31008,,
2025-06-22,M22,34482,,
2025-06-22,MC1,56128.154,,
2025-06-22,MC2,30714.567,,
2025-06-22,MC3,22537.862,,
2025-06-22,MC4,12627.765,,
2025-06-23,HE1,5711.54,,
2025-06-23,HE2,81794.65,,
2025-06-23,M01,36259,,
2025-06-23,M02,13876,,
2025-06-23,M05,31334,,
2025-06-23,M07,29924,,
2025-06-23,M08,14225,,
2025-06-23,M09,13877,,
2025-06-23,M10,31853,,
2025-06-23,M11,13818,,
2025-06-23,M12,3291,,
2025-06-23,M13,5865,,
2025-06-23,M14,28238,,
2025-06-23,M15,9389,,
2025-06-23,M16,18494,,
2025-06-23,M17,18035.5,,
2025-06-23,M18,43976,,
2025-06-23,M19,1572.5,,
2025-06-23,M20,1834,,
2025-06-23,M21,19630,,
2025-06-23,M22,15188,,
2025-06-23,MC1,56639.329,,
2025-06-23,MC2,23622.329,,
2025-06-23,MC3,41451.454,,
2025-06-23,MC4,12091.261,,
2025-06-24,HE1,19400,,
2025-06-24,HE2,10096.45,,
2025-06-24,M01,40299,,
2025-06-24,M02,10373,,
2025-06-24,M05,15287,,
2025-06-24,M07,48877,,
2025-06-24,M08,5428,,
2025-06-24,M09,16657,,
2025-06-24,M10,34003,,
2025-06-24,M11,22463.5,,
2025-06-24,M12,259,,
2025-06-24,M13,4904,,
2025-06-24,M14,61020,,
2025-06-24,M15,5003,,
2025-06-24,M16,7126,,
2025-06-24,M17,9498,,
2025-06-24,M18,36470,,
2025-06-24,M19,1687,,
2025-06-24,M21,32105,,
2025-06-24,M22,10476,,
2025-06-24,MC1,91290.291,,
2025-06-24,MC2,16810.68,,
2025-06-24,MC3,40033.007,,
2025-06-24,MC4,12518.542,,
2025-06-25,HE1,9674.86,,
2025-06-25,HE2,7460.2,,
2025-06-25,M01,38602,,
2025-06-25,M02,12562,,
2025-06-25,M05,17030,,
2025-06-25,M07,35085,,
2025-06-25,M08,10624,,
2025-06-25,M09,17274,,
2025-06-25,M10,31944,,
2025-06-25,M11,30900,,
2025-06-25,M12,2494,,
2025-06-25,M13,4277,,
2025-06-25,M14,35036,,
2025-06-25,M15,9026,,
2025-06-25,M16,17685,,
2025-06-25,M17,12001.5,,
2025-06-25,M18,40671,,
2025-06-25,M19,1674,,
2025-06-25,M21,14169,,
2025-06-25,M22,13805,,
2025-06-25,MC1,58214.557,,
2025-06-25,MC2,27341.747,,
2025-06-25,MC3,34199.516,,
2025-06-25,MC4,12023.298,,
2025-06-26,HE1,6884.26,,
2025-06-26,HE2,32220.2,,
2025-06-26,M01,32470,,
2025-06-26,M02,10214,,
2025-06-26,M05,26406,,
2025-06-26,M07,48100,,
2025-06-26,M08,11389,,
2025-06-26,M09,10967,,
2025-06-26,M10,56280,,
2025-06-26,M11,25430,,
2025-06-26,M12,1014,,
2025-06-26,M13,2569,,
2025-06-26,M14,33205,,
2025-06-26,M15,6056,,
2025-06-26,M16,5542,,
2025-06-26,M17,15727,,
2025-06-26,M18,55054,,
2025-06-26,M19,2525,,
2025-06-26,M21,15763,,
2025-06-26,M22,7272,,
2025-06-26,MC1,64385.915,,
2025-06-26,MC2,20093.204,,
2025-06-26,MC3,41785.435,,
2025-06-26,MC4,6700.002,,
2025-06-27,HE1,7677.81,,
2025-06-27,M01,37142,,
2025-06-27,M02,11534,,
2025-06-27,M05,22433,,
2025-06-27,M07,42972,,
2025-06-27,M08,6820,,
2025-06-27,M09,5223,,
2025-06-27,M10,62206,,
2025-06-27,M11,27988,,
2025-06-27,M12,3330,,
2025-06-27,M13,3541,,
2025-06-27,M14,14687,,
2025-06-27,M15,9726,,
2025-06-27,M16,13225,,
2025-06-27,M17,14207,,
2025-06-27,M18,37962,,
2025-06-27,M19,2901,,
2025-06-27,M21,14278,,
2025-06-27,M22,8123,,
2025-06-27,MC1,64451.454,,
2025-06-27,MC2,21729.127,,
2025-06-27,MC3,42936.893,,
2025-06-27,MC4,12480.195,,
2025-06-28,M01,37932,,
2025-06-28,M02,33866,,
2025-06-28,M05,40059,,
2025-06-28,M07,37328,,
2025-06-28,M08,11939,,
2025-06-28,M09,15095,,
2025-06-28,M10,83754.5,,
2025-06-28,M11,38052,,
2025-06-28,M12,3487,,
2025-06-28,M13,12446,,
2025-06-28,M14,36543,,
2025-06-28,M15,9361,,
2025-06-28,M16,18535,,
2025-06-28,M17,25311,,
2025-06-28,M18,50575,,
2025-06-28,M19,1360,,
2025-06-28,M21,17705,,
2025-06-28,M22,15583,,
2025-06-28,MC1,112567.961,,
2025-06-28,MC2,47619.415,,
2025-06-28,MC3,47233.012,,
2025-06-28,MC4,12811.654,,
2025-06-29,M01,61823,,
2025-06-29,M02,32397,,
2025-06-29,M05,29352,,
2025-06-29,M07,51198.5,,
2025-06-29,M08,7728,,
2025-06-29,M09,17958,,
2025-06-29,M10,57411,,
2025-06-29,M11,30359,,
2025-06-29,M12,2191,,
2025-06-29,M13,10497,,
2025-06-29,M14,45790,,
2025-06-29,M15,7653,,
2025-06-29,M16,16351,,
2025-06-29,M17,23940,,
2025-06-29,M18,63619.5,,
2025-06-29,M19,4285,,
2025-06-29,M21,21448.5,,
2025-06-29,M22,19696,,
2025-06-29,MC1,87916.501,,
2025-06-29,MC2,42000.969,,
2025-06-29,MC3,60788.352,,
2025-06-29,MC4,29250.676,,
2025-06-30,HE1,7447.64,,
2025-06-30,HE2,11050.3,,
2025-06-30,M01,38057,,
2025-06-30,M02,14864,,
2025-06-30,M05,27448,,
2025-06-30,M07,34978,,
2025-06-30,M08,7536,,
2025-06-30,M09,13430,,
2025-06-30,M10,40483.5,,
2025-06-30,M11,27300,,
2025-06-30,M12,1674.5,,
2025-06-30,M13,8350,,
2025-06-30,M14,29956,,
2025-06-30,M15,6394,,
2025-06-30,M16,10501,,
2025-06-30,M17,7172,,
2025-06-30,M18,50110,,
2025-06-30,M19,2856,,
2025-06-30,M21,19796,,
2025-06-30,M22,23033,,
2025-06-30,MC1,83063.1,,
2025-06-30,MC2,22485.437,,
2025-06-30,MC3,40533.006,,
2025-06-30,MC4,11913.98,,
2025-07-01,M01,41688,o,HKSAR Establishment Day
2025-07-01,M02,33801,o,HKSAR Establishment Day
2025-07-01,M05,46060,o,HKSAR Establishment Day
2025-07-01,M07,78340,o,HKSAR Establishment Day
2025-07-01,M08,12507,o,HKSAR Establishment Day
2025-07-01,M09,23218,o,HKSAR Establishment Day
2025-07-01,M10,58875,o,HKSAR Establishment Day
2025-07-01,M11,40849,o,HKSAR Establishment Day
2025-07-01,M12,934,o,HKSAR Establishment Day
2025-07-01,M13,12125.5,o,HKSAR Establishment Day
2025-07-01,M14,27564.5,o,HKSAR Establishment Day
2025-07-01,M15,10496,o,HKSAR Establishment Day
2025-07-01,M16,11473,o,HKSAR Establishment Day
2025-07-01,M17,21113,o,HKSAR Establishment Day
2025-07-01,M18,55244.5,o,HKSAR Establishment Day
2025-07-01,M19,8108,o,HKSAR Establishment Day
2025-07-01,M21,27783,o,HKSAR Establishment Day
2025-07-01,M22,20795,o,HKSAR Establishment Day
2025-07-01,MC1,73587.38,o,HKSAR Establishment Day
2025-07-01,MC2,18766.018,o,HKSAR Establishment Day
2025-07-01,MC3,44122.33,o,HKSAR Establishment Day
2025-07-01,MC4,21390.285,o,HKSAR Establishment Day
2025-07-02,HE1,4872.74,,
2025-07-02,HE2,14079.75,,
2025-07-02,M01,39381,,
2025-07-02,M02,10292,,
2025-07-02,M05,21210,,
2025-07-02,M07,51879,,
2025-07-02,M08,7862,,
2025-07-02,M09,9814,,
2025-07-02,M10,51628,,
2025-07-02,M11,45181,,
2025-07-02,M12,2774,,
2025-07-02,M13,8374,,
2025-07-02,M14,31388.5,,
2025-07-02,M15,10082,,
2025-07-02,M16,7548,,
2025-07-02,M17,15420,,
2025-07-02,M18,42287,,
2025-07-02,M19,2006,,
2025-07-02,M21,11076,,
2025-07-02,M22,12107,,
2025-07-02,MC1,68327.178,,
2025-07-02,MC2,21504.856,,
2025-07-02,MC3,25452.429,,
2025-07-02,MC4,20932.232,,
2025-07-03,HE1,8390.43,,
2025-07-03,HE2,3954.6,,
2025-07-03,M01,38267,,
2025-07-03,M02,11078,,
2025-07-03,M05,32492,,
2025-07-03,M07,38537,,
2025-07-03,M08,9358,,
2025-07-03,M09,14146,,
2025-07-03,M10,51333,,
2025-07-03,M11,26191,,
2025-07-03,M12,1457,,
2025-07-03,M13,7905,,
2025-07-03,M14,30126,,
2025-07-03,M15,5576,,
2025-07-03,M16,10907,,
2025-07-03,M17,16834,,
2025-07-03,M18,51319,,
2025-07-03,M19,3520,,
